date,n,p,p_over_n,psi1,psi2,psi3,psi_med,eigengap,vol_pca_unconstrained,vol_jse_unconstrained,delta_unconstrained,vol_pca_long_only,vol_jse_long_only,delta_long_only
2020-11-02,252,446,1.7698412698412698,0.9988934358535336,0.9905380571394541,0.9777438917909976,0.9905380571394541,0.882560165625367,0.17124914265597663,0.1730362920810455,0.0017871494250688846,0.15556239604429367,0.15543570551434877,-0.00012669052994490615
2020-12-01,252,447,1.7738095238095237,0.9988828142573142,0.9915232502038468,0.9783174223459797,0.9915232502038468,0.8677188465166226,0.11493618340963309,0.11542920588232124,0.0004930224726881482,0.09587914445642425,0.09584101223116978,-3.8132225254464136e-05
2021-01-04,252,447,1.7738095238095237,0.9988628519749903,0.9914980707038992,0.9785505046500618,0.9914980707038992,0.8657536089658314,0.1507075203805355,0.1522128009511585,0.001505280570622991,0.12793499900632527,0.12788640625711212,-4.859274921314993e-05
2021-02-01,252,449,1.7817460317460319,0.9988197444006217,0.9911865794057214,0.9789047661968237,0.9911865794057214,0.8655709133991355,0.1789870222819495,0.18068746355297485,0.0017004412710253658,0.1142653796189731,0.11423835660300902,-2.70230159640783e-05
2021-03-01,252,449,1.7817460317460319,0.9988037453609214,0.9914180399602999,0.9791521615966933,0.9914180399602999,0.8600912538408997,0.1791043305757181,0.18036597302014035,0.0012616424444222563,0.1263169374234772,0.12629205412626077,-2.4883297216421463e-05
2021-04-01,252,452,1.7936507936507937,0.9980700820520781,0.9905117647761958,0.9720170856466548,0.9905117647761958,0.7958265015247595,0.1028253930138198,0.10359707406848222,0.0007716810546624236,0.07205498583420787,0.07205379599412239,-1.1898400854859492e-06
2021-05-03,252,453,1.7976190476190477,0.9977251224581409,0.9901755015333118,0.9713316649728546,0.9901755015333118,0.7675701032471509,0.10748249355117066,0.1082540803236769,0.0007715867725062303,0.1096494435654171,0.10966691725848168,1.7473693064581908e-05
2021-06-01,252,454,1.8015873015873016,0.9974596762455616,0.9907707632256391,0.9741328270894609,0.9907707632256391,0.7238277436543625,0.14189974050130144,0.14322972417845053,0.0013299836771490936,0.08955581503878628,0.08953640436614217,-1.9410672644104565e-05
2021-07-01,252,454,1.8015873015873016,0.99681101669485,0.9910564506224316,0.9755913331683471,0.9910564506224316,0.6424014680016638,0.11008423520458009,0.11152402061492976,0.00143978541034967,0.09359709934513757,0.09361693893917787,1.9839594040296782e-05
2021-08-02,252,455,1.8055555555555556,0.9968672473999733,0.9909154110013839,0.9769440513309112,0.9909154110013839,0.6541265701524602,0.11654899464675095,0.11762197954678151,0.001072984900030563,0.07798410857522511,0.07801391647853921,2.9807903314096884e-05
2021-09-01,252,457,1.8134920634920635,0.9969431928378522,0.9908935263178336,0.9783865696841537,0.9908935263178336,0.6633059190148812,0.09923113534790094,0.09962673732544171,0.000395601977540766,0.11220491505887015,0.11221399015335161,9.075094481461599e-06
2021-10-01,252,456,1.8095238095238095,0.9968584023044996,0.9901969066671169,0.9798372550506786,0.9901969066671169,0.6784572991487833,0.08564995491058235,0.08660351868502192,0.0009535637744395725,0.07817927063811715,0.07817290507963769,-6.365558479465294e-06
2021-11-01,252,456,1.8095238095238095,0.9966439647443687,0.9901847643086366,0.980342938680993,0.9901847643086366,0.6569692804134271,0.11363081682925562,0.11386947833026168,0.0002386615010060572,0.12570402382029547,0.12574140842637718,3.738460608171401e-05
2021-12-01,252,456,1.8095238095238095,0.9958133884331404,0.9879975147521107,0.9800772010376313,0.9879975147521107,0.6498165777468523,0.08965360262165889,0.09103926110399443,0.0013856584823355445,0.1064533313578251,0.10639083332440602,-6.249803341908111e-05
2022-01-03,252,457,1.8134920634920635,0.9960482480299105,0.988577036339103,0.9814117987145078,0.988577036339103,0.6527522039032614,0.13778389531694435,0.1393833337452257,0.0015994384282813634,0.11616242848455868,0.11611595125207923,-4.6477232479455455e-05
