uni,n,k,date,p,rot_spread,V_full,V_lw,V_pf0.5,V_pf1.0,V_pf2.0,V_uni
small,252,5,2019-10-01,517,0.48887234070868346,0.07271313583696803,0.07531364293520178,0.07549824107977902,0.08439250100727397,0.09642594059561312,0.12597301680183676
small,252,5,2019-11-01,519,0.5527914620845045,0.07370304753857465,0.0740829478185687,0.06652943363269273,0.0678972241638722,0.0722169473931031,0.09357365033627194
small,252,5,2019-12-02,521,0.5639310880418782,0.08299470896958237,0.06902126200963508,0.06299177951805725,0.058376202000835826,0.05770178213103081,0.07220275632451388
small,252,5,2020-01-02,521,0.5743501186528824,0.06797805543275187,0.054135120721115454,0.09438161412350901,0.10397490064328277,0.11176139004651293,0.12639522477754386
small,252,5,2020-02-03,521,0.6022519497047433,0.2634867085892154,0.19360255394707276,0.2357167001904688,0.23854332946621934,0.24205506985846661,0.25450552807614996
small,252,5,2020-03-02,521,0.5299907040967844,1.2149485137633265,1.0398230078098578,0.995854070324592,1.0213576210004578,1.0453780565402027,1.0852821514778193
small,252,5,2020-04-01,522,0.4491208822657543,0.2600685227683874,0.23905361229789346,0.3533664714181074,0.40460534404653686,0.4609363484330341,0.5484551117596838
small,252,5,2020-05-01,524,0.5107507096360338,0.16107567207024287,0.1469455526555917,0.1899682117620076,0.2452211252262534,0.30585013100064656,0.4232704336389271
small,252,5,2020-06-01,525,0.4932384208038464,0.1706108045186607,0.1860212776097509,0.22264997314503726,0.2578512811091493,0.3014109485005864,0.4329879871745705
small,252,5,2020-07-01,527,0.47171233686449787,0.14399373702417576,0.1423778826974427,0.14415500798921554,0.14727804246425405,0.15787028788085772,0.2201117835025546
small,252,5,2020-08-03,527,0.4801274761878244,0.07761710864842158,0.11563693914078667,0.07826529560824011,0.07881849449437492,0.08188637022569922,0.13808606850537974
small,252,5,2020-09-01,527,0.4768256510450722,0.13215119341040457,0.1269862594610662,0.189050061293454,0.20545860130235424,0.22123399304827182,0.23384703069400453
small,252,5,2020-10-01,528,0.4283788416570362,0.133885186414152,0.11810095359783424,0.1602523263333932,0.16734489435043579,0.17573972253628775,0.20837998712759478
small,252,5,2020-11-02,530,0.3593442080145629,0.13028354320394248,0.17889014546840745,0.14520607027003096,0.15043492183374188,0.15616191351933179,0.24835149092610337
small,252,5,2020-12-01,530,0.1881207440845102,0.11748978229507338,0.12380303666171476,0.11052829235618837,0.11437853096206375,0.12151278847706672,0.13394413923477333
small,252,5,2021-01-04,530,0.18521165899889092,0.216285371876379,0.19785170264081428,0.16533910997148454,0.1702919349271157,0.18446180210729496,0.2087850868820501
small,252,5,2021-02-01,531,0.17491944691809153,0.1328673412849863,0.15136729806461793,0.15722145427437523,0.18157149160562813,0.20571089622541128,0.20769804037698333
small,252,5,2021-03-01,532,0.23368982041419661,0.1122659687510728,0.12592426151491432,0.1696707607509016,0.2017594783086352,0.22715757077410556,0.2352291941263123
small,252,5,2021-04-01,532,0.5111119466798906,0.12529182851539974,0.12268520336687072,0.0822059712728047,0.09387291578397176,0.11210306129262339,0.13922969132317647
small,252,5,2021-05-03,533,0.6266837751913578,0.10251637746409799,0.09420858743863397,0.12675655496333946,0.14550601562107662,0.1608363617160574,0.19843549169066513
small,252,5,2021-06-01,533,0.59518476513941,0.10702401219059349,0.0767101261328214,0.10269047918439746,0.11477773324690087,0.1268209391701493,0.14845022368711597
small,252,5,2021-07-01,534,0.5755701931043302,0.09679033477175651,0.08552648185227538,0.10828730429067579,0.1312887397243825,0.15316859579936284,0.19515295119010467
small,252,5,2021-08-02,535,0.4980131634745945,0.1254869334335484,0.11019465366404561,0.10024746334196595,0.10570551697239255,0.11802013516734947,0.15533869440598871
small,252,5,2021-09-01,538,0.4960906958485243,0.11454551064416363,0.10469619930514502,0.09825534888751657,0.10888072168877869,0.12428388097011653,0.15576812849454677
small,252,5,2021-10-01,541,0.4894797110731173,0.07196375434609201,0.0984306751956248,0.0984581501585608,0.11234466281962524,0.12511145368428137,0.1356622878093714
small,252,5,2021-11-01,544,0.4775080767822439,0.10480963330724063,0.11563711759994413,0.1334159516840426,0.14011636379376333,0.14800714944284607,0.17212335293490402
small,252,5,2021-12-01,544,0.19043656281861307,0.11006766009283422,0.07427798770087818,0.11984721039598677,0.1293993063145948,0.14452804468276645,0.15938974783138424
small,252,5,2022-01-03,545,0.271070203235442,0.09497510099679449,0.12817235445535613,0.13448385762294773,0.15041443012747635,0.16888222184371626,0.18579217744814436
small,252,5,2022-02-01,546,0.21786400359898792,0.13383087029398338,0.11408374826115983,0.12787324199706457,0.13495078306089545,0.15187314586305115,0.17755391573385015
small,252,5,2022-03-01,548,0.16255781305078593,0.18172419203445886,0.11199808475655287,0.13687778931026856,0.13119005576658468,0.14452002116277576,0.1579738033231876
small,252,5,2022-04-01,550,0.1198830105886457,0.14892991691495547,0.12356665884376941,0.1519635318253121,0.1523289779362745,0.15729030432858612,0.16545709989800284
small,252,5,2022-05-02,553,0.14233398477355402,0.14472662682028384,0.14503379504043473,0.16890511263672697,0.17894153897691856,0.1947167573621233,0.21509053284824164
small,252,5,2022-06-01,555,0.15021357702536853,0.22093414720439208,0.19506018779917586,0.21252709659691257,0.21750648720183816,0.22634122955067623,0.24639152446276064
small,252,5,2022-07-01,562,0.19956243375283594,0.13807508595233348,0.12147388723793318,0.12841759852815052,0.12665248121795042,0.1271708243509957,0.1441398096993354
small,252,5,2022-08-01,565,0.1558663282276231,0.11094678018334346,0.13869371885622042,0.10971492259374865,0.11098547361759606,0.11670550388922049,0.13889552857767867
small,252,5,2022-09-01,566,0.1982908406338963,0.1333708320976264,0.12635169276311228,0.15043192795349128,0.16651049133116058,0.18475739345848477,0.21942515548544492
small,252,5,2022-10-03,569,0.19197107902959135,0.16946364020859714,0.147164545765206,0.18420237044310386,0.1941864651310213,0.2060024571486636,0.22522769925303626
small,252,5,2022-11-01,572,0.15056801974052259,0.14923512564772046,0.1621296006666969,0.13171010234994546,0.1414170786788335,0.16216691716393755,0.19898050656709823
small,252,5,2022-12-01,572,0.13341724718503248,0.1280153188905637,0.11782404116754959,0.11549873403764586,0.12180860618314482,0.13284698546084367,0.14733452705963754
small,252,5,2023-01-03,573,0.09222110217953725,0.13744578075510264,0.11538463350537047,0.1187667380569382,0.12111904926278447,0.12732966306055504,0.1325157113366268
small,252,5,2023-02-01,573,0.09061025180561537,0.09788229280505314,0.10585219975371744,0.0926038214426007,0.09783137701286355,0.10851329118414002,0.11656133403056544
small,252,5,2023-03-01,573,0.11211487597750623,0.14893328406677703,0.1209140445647836,0.1656045702347986,0.1825663549056377,0.2022550166087734,0.21623966176850318
small,252,5,2023-04-03,574,0.1880405932120249,0.1141267536520042,0.1204523543437105,0.08282072958753556,0.0934397651339587,0.11036874476662697,0.12363828651522232
small,252,5,2023-05-01,574,0.2641649595656671,0.1294126384294518,0.11630017133991807,0.06586664019593257,0.08785391117528928,0.12013678271335101,0.1549391093203567
small,252,5,2023-06-01,574,0.30773953653679953,0.10457585758615484,0.10095574362382859,0.13585493373312177,0.15522178627919955,0.17611719972214013,0.210186511215653
small,252,5,2023-07-03,574,0.3998623814361955,0.08562006948982959,0.0769471279665866,0.07097588421217653,0.07259307806044507,0.08109958085448392,0.11632079971705554
small,252,5,2023-08-01,574,0.3678976192285313,0.0816639078714509,0.08947384578989216,0.07613264533730002,0.07678396268901685,0.08131337915834823,0.09637714407882483
small,252,5,2023-09-01,574,0.4638457535729075,0.07469163510113479,0.11821291138397937,0.11097453581010563,0.12116657500412177,0.13146849378334438,0.14117569311501024
small,252,5,2023-10-02,574,0.49928783806750143,0.12894349159407437,0.11958687334084958,0.1259885947273612,0.13348336872096717,0.14461839898730333,0.17020892987359562
small,252,5,2023-11-01,575,0.6169131761639035,0.0921129457907261,0.0990026773191694,0.14240797175739087,0.17031313097428127,0.19445139005453857,0.25950911266648924
small,252,5,2023-12-01,576,0.4893017611351701,0.13561895951122316,0.10725695563760815,0.10747495496848136,0.11854305336505266,0.13775596632991274,0.18623563525540182
small,252,5,2024-01-02,577,0.5349073612476348,0.10208087068152312,0.12425486648443228,0.1272022143469345,0.13642314912590012,0.14632105039563084,0.1758671894738787
small,252,5,2024-02-01,577,0.5313849146928155,0.0901965356709579,0.11513022869487352,0.1331868497708502,0.15091463766215987,0.1681445521610484,0.20288290428704
small,252,5,2024-03-01,577,0.5591928764909875,0.09855371516098277,0.08421588595039224,0.08379681988351839,0.09443980377825592,0.10615150374111107,0.14294843838559007
small,252,5,2024-04-01,578,0.5660275999410179,0.10859407227344839,0.1178663518016628,0.10931973335106375,0.12157412693533497,0.134787516179823,0.16955969265843562
small,252,5,2024-05-01,578,0.5365190389540258,0.09555049912321054,0.10944349338482315,0.08931594053408319,0.09489499634601789,0.10236259443278041,0.12225921981991718
small,252,5,2024-06-03,579,0.62108519640643,0.0706469801392298,0.07586774409529143,0.08284294295604981,0.09984739122095507,0.11152226178822558,0.1326617236741394
small,252,5,2024-07-01,582,0.6541425322721341,0.09819578134326619,0.1285081423092014,0.15209730965310445,0.1767365313442107,0.19366081786412453,0.2344401521587777
small,252,5,2024-08-01,582,0.604087083407908,0.12225775780009339,0.10664876213860688,0.17543129962040976,0.20096033862289525,0.223653685650499,0.25570942849699
small,252,5,2024-09-03,583,0.5268071171744283,0.08255644858517071,0.09559237213290833,0.10229231358896981,0.11923473284860367,0.13648417985136305,0.15942692442930678
small,252,5,2024-10-01,585,0.61558702599025,0.0823495657563797,0.11061421553614052,0.10045726628486844,0.112868647414074,0.12400947498931987,0.1475627810553729
small,252,5,2024-11-01,586,0.6269640149890123,0.09407160426542356,0.11556013000420853,0.2092151116309141,0.22656888478311535,0.23920953300857004,0.2573746689507997
small,252,5,2024-12-02,587,0.5207180685036813,0.09880808308842694,0.08194246127260686,0.1095241878093284,0.12393321148298386,0.13797631007395209,0.15613393922377108
small,252,5,2025-01-02,587,0.47671954701164726,0.13868241161111913,0.07653207292545104,0.13130075338703168,0.1378286701421957,0.14540010754790078,0.15262145076371147
small,252,5,2025-02-03,588,0.4746774883387245,0.10565016225241784,0.12363261373891002,0.1214496925427833,0.1323224371982496,0.14294531218938827,0.15994291264641783
small,252,5,2025-03-03,588,0.3972614780695955,0.13019466855590392,0.14806470532526264,0.13278279786327854,0.1443350102904744,0.15783443319720444,0.1794546150412335
small,252,5,2025-04-01,588,0.41178013691335463,0.3238758252568285,0.29899267542878877,0.3553826582120082,0.3838297085103051,0.41321248557560153,0.46805711603024086
small,252,5,2025-05-01,588,0.31106732508488805,0.1619865327084688,0.11270099707817158,0.13359647441291747,0.15069589042893355,0.1740604245706308,0.20543706374170886
small,252,5,2025-06-02,588,0.35445918165385626,0.12948965135273227,0.0850205607975623,0.08923016961762784,0.10654936016177924,0.12834812346304333,0.15224813012290023
small,252,5,2025-07-01,590,0.38155082933142376,0.08178491744765283,0.07911309773534463,0.10966179962569994,0.12619494732695768,0.14432648594737105,0.1707232722594343
small,252,5,2025-08-01,591,0.31342537848389973,0.11258972001327552,0.11417068676236392,0.1228584833622969,0.13920181457417177,0.159309667641535,0.18866072002435638
small,252,5,2025-09-02,591,0.38028206628443295,0.10118176489601367,0.1067897633043813,0.11389678431535376,0.12047504223921364,0.12819006670691654,0.141279856493431
small,252,5,2025-10-01,593,0.33145814150149616,0.13675905242000982,0.10211245622411608,0.09685184128745064,0.10914702105035827,0.1251251159197017,0.1503841672464907
small,252,5,2025-11-03,594,0.31665484920094966,0.1084883443810524,0.1158835542418249,0.11838137804816083,0.13616114971220317,0.1566598255058191,0.1894194435547051
small,252,5,2025-12-01,594,0.4592304905859995,0.07229933002442024,0.06572133072161274,0.08296488881137115,0.08963542024739919,0.09481717332587339,0.10594068989763791
small,252,5,2026-01-02,594,0.5444910148407623,0.0978273297843942,0.10635839606149647,0.10164485964014199,0.11589160761107858,0.1292942110225207,0.16182759864332982
small,252,5,2026-02-02,594,0.5743763925349162,0.13711252234533605,0.15474937567668406,0.07454022240910418,0.09413684892117091,0.11255911340982142,0.15754749991297254
small,252,5,2026-03-02,595,0.4740043534720943,0.1487001231703246,0.08798413986526467,0.12464522580732731,0.1283318959318612,0.1381537117107362,0.17339534573021376
small,252,5,2026-04-01,595,0.5607543665116248,0.11033005424983729,0.10675298247864433,0.08959418732699558,0.09175601367716214,0.09885011080155813,0.12589371814900435
small,252,5,2026-05-01,595,0.45489232356772985,0.1281113953761152,0.13423103988839544,0.10148494668437523,0.1019036860779096,0.11434807746155358,0.1342076620915883
small,252,5,2026-06-01,595,0.32018317716705114,0.12044744553783109,0.09448054028386257,0.11849456730182104,0.12014736320180797,0.1252206725880307,0.1303393493237419
small,252,5,2026-07-01,596,0.21036601989235873,0.12728059441543824,0.08047146899089341,0.07869481634890077,0.0636084992995274,0.04692416825755682,0.04036243136873903
